News,Tag,NewsLink,Extracted_tokens
"“How to prevent the coronavirus (…) Drink fennel tea twice a day. Fennel tea has the same component as Tamiflu medicine, used to treat H1N1”.",FALSE,https://www.poynter.org/?ifcn_misinformation=how-to-prevent-the-coronavirus-drink-fennel-tea-twice-a-day-fennel-tea-has-the-same-component-as-tamiflu-medicine-used-to-treat-h1n1,"['drink', 'fennel', 'tea', 'day', 'fennel', 'tea', 'component', 'tamiflu', 'medicine', 'used', 'treat', 'h1n1']"
Corona Virus Has Been Discovered Since 2012 by Ali Mohamed Zaki?,Misleading,https://www.poynter.org/?ifcn_misinformation=corona-virus-has-been-discovered-since-2012-by-ali-mohamed-zaki,"['virus', 'discovered', 'ali', 'mohamed', 'zaki']"
"Corpses are scattered across a street in Wuhan, China after being infected with the novel coronavirus.",FALSE,https://www.poynter.org/?ifcn_misinformation=corpses-are-scattered-across-a-street-in-wuhan-china-after-being-infected-with-the-novel-coronavirus,"['corps', 'scattered', 'street', 'wuhan', 'china', 'infected', 'novel']"
Corpses are strewn in China due to coronavirus.,FALSE,https://www.poynter.org/?ifcn_misinformation=corpses-are-strewn-in-china-due-to-coronavirus,"['corps', 'china']"
There is a link between the coronavirus 2019-nCoV and irregular migration.,No evidence,https://www.poynter.org/?ifcn_misinformation=there-is-a-link-between-the-coronavirus-2019-ncov-and-irregular-migration,['migration']
Says the coronavirus isn’t new because “Lysol has it listed as one of the viruses that it kills.”,FALSE,https://www.poynter.org/?ifcn_misinformation=says-the-coronavirus-isnt-new-because-lysol-has-it-listed-as-one-of-the-viruses-that-it-kills,"['virus', 'kill', 'lysol', 'listed', 'says']"
"Video shows a market in the Chinese city of Wuhan, where the deadly coronavirus strain emerged.",FALSE,https://www.poynter.org/?ifcn_misinformation=video-shows-a-market-in-the-chinese-city-of-wuhan-where-the-deadly-coronavirus-strain-emerged,"['market', 'city', 'wuhan', 'strain', 'show']"
"The coronavirus is a “virus weapon”, as lethal as Ebola. Everyone who is infected dies.",FALSE,https://www.poynter.org/?ifcn_misinformation=the-coronavirus-is-a-virus-weapon-as-lethal-as-ebola-everyone-who-is-infected-dies,"['die', 'virus', 'weapon', 'ebola', 'everyone', 'infected']"
The Lysol and coronavirus conspiracy: “2019-nCoV is old and there is already a cure to it”,FALSE,https://www.poynter.org/?ifcn_misinformation=the-lysol-and-coronavirus-conspiracy-2019-ncov-is-old-and-there-is-already-a-cure-to-it,"['lysol', 'conspiracy', 'cure']"
Over 1.500 people have died because of coronavirus,FALSE,https://www.poynter.org/?ifcn_misinformation=over-1-500-people-have-died-because-of-coronavirus,"['peopl', 'died']"
A dry throat make you more vulnerable to be infected by coronavirus.,Fake,https://www.poynter.org/?ifcn_misinformation=a-dry-throat-make-you-more-vulnerable-to-be-infected-by-coronavirus,"['throat', 'infected']"
"The coronavirus 2019-nCoV was patented in the past and is human-made, a project in which the Bill and Melinda Gates foundation is involved.",Misinformation / Conspiracy theory,https://www.poynter.org/?ifcn_misinformation=the-coronavirus-2019-ncov-was-patented-in-the-past-and-is-human-made-a-project-in-which-the-bill-and-melinda-gates-foundation-is-involved,"['past', 'project', 'bill', 'melinda', 'gates', 'foundation', 'involved']"
A huge container of soda drinks was infected wirh coronavirus.,FALSE,https://www.poynter.org/?ifcn_misinformation=a-huge-container-of-soda-drinks-was-infected-wirh-coronavirus,"['drink', 'container', 'soda', 'infected', 'wirh']"
Doctors reccomend vitamin C and fennel seed tea to help avoid the novel coronavirus.,FALSE,https://www.poynter.org/?ifcn_misinformation=doctors-reccomend-vitamin-c-and-fennel-seed-tea-to-help-avoid-the-novel-coronavirus,"['doctor', 'c', 'fennel', 'seed', 'tea', 'help', 'avoid', 'novel']"
Coronavirus is enabled by 5G technology.,FALSE,https://www.poynter.org/?ifcn_misinformation=coronavirus-is-enabled-by-5g-technology,"['enabled', 'technology']"
"Market video where ‘the coronavirus began’, was not recorded in Wuhan but in Indonesia.",FALSE,https://www.poynter.org/?ifcn_misinformation=market-video-where-the-coronavirus-began-was-not-recorded-in-wuhan-but-in-indonesia,"['market', 'began', 'recorded', 'wuhan', 'indonesia']"
"Scientists and experts answer questions and rumors about the coronavirus (bat soup, Wuhan P4 Laboratory, patented virus, people collapsing, etc).",FALSE,https://www.poynter.org/?ifcn_misinformation=scientists-and-experts-answer-questions-and-rumors-about-the-coronavirus-bat-soup-wuhan-p4-laboratory-patented-virus-people-collapsing-etc,"['scientist', 'expert', 'question', 'rumor', 'peopl', 'soup', 'wuhan', 'p4', 'laboratory', 'patented', 'collapsing', 'etc']"
Somebody took patent on coronavirus and vaccine in 2004,Fake,https://www.poynter.org/?ifcn_misinformation=somebody-took-patent-on-coronavirus-and-vaccine-in-2004,"['somebody', 'took', 'patent', 'vaccine']"
China builds a hospital in 48 hours for coronavirus patients.,FALSE,https://www.poynter.org/?ifcn_misinformation=china-builds-a-hospital-in-48-hours-for-coronavirus-patients,"['hour', 'patient', 'china', 'build']"
Facebook user alleged coronavirus is unknown and kills in seconds.,FALSE,https://www.poynter.org/?ifcn_misinformation=facebook-user-alleged-coronavirus-is-unknown-and-kills-in-seconds,"['kill', 'second', 'facebook', 'user', 'alleged']"
People lying on the streets claimed to be victims of the coronavirus in China,FALSE,https://www.poynter.org/?ifcn_misinformation=people-lying-on-the-streets-claimed-to-be-victims-of-the-coronavirus-in-china,"['peopl', 'street', 'victim', 'lying', 'claimed', 'china']"
China builds a hospital in 48 hours for coronavius patients.,FALSE,https://www.poynter.org/?ifcn_misinformation=china-builds-a-hospital-in-48-hours-for-coronavius-patients,"['hour', 'patient', 'china', 'build']"
Facebook page suggests a bowl of garlic cures “Wuhan’s” coronavirus.,FALSE,https://www.poynter.org/?ifcn_misinformation=facebook-page-suggests-a-bowl-of-garlic-cures-wuhans-coronavirus,"['cure', 'facebook', 'page', 'suggests']"
Coronavirus “arrived” to Cúcuta in Colombia.,FALSE,https://www.poynter.org/?ifcn_misinformation=coronavirus-arrived-to-cucuta-in-colombia,"['arrived', 'cúcuta', 'colombia']"
"The coronavirus was called a “plague” by the WHO, and that 2.9 million were infected while 950,680 people had died",FALSE,https://www.poynter.org/?ifcn_misinformation=the-coronavirus-was-called-a-plague-by-the-who-and-that-2-9-million-were-infected-while-950680-people-had-died,"['peopl', 'called', 'plague', 'infected', 'died']"
Post On coronavirus Outbreak Attributed To Health Ministry Advisory.,Fake,https://www.poynter.org/?ifcn_misinformation=post-on-coronavirus-outbreak-attributed-to-health-ministry-advisory,"['outbreak', 'attributed', 'health', 'ministry', 'advisory']"
All the soldiers in South Korea cannot go on leave because of the novel coronavirus(2019-nCoV) outbreak.,Misleading,https://www.poynter.org/?ifcn_misinformation=all-the-soldiers-in-south-korea-cannot-go-on-leave-because-of-the-novel-coronavirus2019-ncov-outbreak,"['soldier', 'south', 'korea', 'outbreak']"
Publication broadcasts a video of “the market of terror from which the coronavirus originated”.,FALSE,https://www.poynter.org/?ifcn_misinformation=publication-broadcasts-a-video-of-the-market-of-terror-from-which-the-coronavirus-originated,"['publication', 'market', 'terror', 'originated', 'broadcast']"
Mélange Of Unrelated Videos From China Shared Misleadingly In Context To Recent Corona Virus Outbreak.,FALSE,https://www.poynter.org/?ifcn_misinformation=melange-of-unrelated-videos-from-china-shared-misleadingly-in-context-to-recent-corona-virus-outbreak,"['mélange', 'videos', 'china', 'shared', 'misleadingly', 'context', 'recent', 'virus', 'outbreak']"
Novel coronavirus is commuicated by package or imported goods shipping from China to Korea.,FALSE,https://www.poynter.org/?ifcn_misinformation=novel-coronavirus-is-commuicated-by-package-or-imported-goods-shipping-from-china-to-korea,"['good', 'novel', 'commuicated', 'package', 'imported', 'shipping', 'china', 'korea']"
The Chinese government announced on official document “Garlic is a preventive food for Novel coronavirus.”,FALSE,https://www.poynter.org/?ifcn_misinformation=the-chinese-government-announced-on-official-document-garlic-is-a-preventive-food-for-novel-coronavirus,"['government', 'announced', 'document', 'garlic', 'preventive', 'food', 'novel']"
Video of a woman eating bat soup and its relation with the coronavirus outbreak.,No evidence,https://www.poynter.org/?ifcn_misinformation=video-of-a-woman-eating-bat-soup-and-its-relation-with-the-coronavirus-outbreak,"['woman', 'eating', 'bat', 'soup', 'relation', 'outbreak']"
A video of a girl is being shared on social media where she collapsed in a store and claims are being made that she was affected by coronavirus.,FALSE,https://www.poynter.org/?ifcn_misinformation=a-video-of-a-girl-is-being-shared-on-social-media-where-she-collapsed-in-a-store-and-claims-are-being-made-that-she-was-affected-by-coronavirus,"['girl', 'shared', 'collapsed', 'store', 'made', 'affected']"
Video of a plate of bat soup that allegedly started the coronavirus outbreak.,No evidence,https://www.poynter.org/?ifcn_misinformation=video-of-a-plate-of-bat-soup-that-allegedly-started-the-coronavirus-outbreak,"['plate', 'bat', 'soup', 'started', 'outbreak']"
"Chinese pet owners are killing their cats and dogs by throwing them out of the window, in fear of their pets spreading the coronavirus. This comes after memos were issued by authorities for pet owners to get rid of their animals.",False connection,https://www.poynter.org/?ifcn_misinformation=chinese-pet-owners-are-killing-their-cats-and-dogs-by-throwing-them-out-of-the-window-in-fear-of-their-pets-spreading-the-coronavirus-this-comes-after-memos-were-issued-by-authorities-for-pet-owners,"['owner', 'cat', 'dog', 'pet', 'author', 'owner', 'anim', 'pet', 'killing', 'throwing', 'window', 'fear', 'spreading', 'come']"
"The biological research laboratory Ruilan Bao Hu San Biotech Limited in Shanghai, the city where #coronarvirus originated, has a logo like that of the Umbrella Corporation of RESIDENT EVIL and corona is an anagram for Racoon. WTF",FALSE,https://www.poynter.org/?ifcn_misinformation=the-biological-research-laboratory-ruilan-bao-hu-san-biotech-limited-in-shanghai-the-city-where-coronarvirus-originated-has-a-logo-like-that-of-the-umbrella-corporation-of-resident-evil-and-corona,"['research', 'laboratory', 'ruilan', 'bao', 'hu', 'san', 'biotech', 'limited', 'shanghai', 'city', 'coronarvirus', 'originated', 'logo', 'umbrella', 'corporation', 'resident', 'evil', 'anagram', 'racoon', 'wtf']"
The Canadian Ministry of Health issued a press release which states that they are taking security measures to combat the coronavirus 2019-nCoV.,FALSE,https://www.poynter.org/?ifcn_misinformation=the-canadian-ministry-of-health-issued-a-press-release-which-states-that-they-are-taking-security-measures-to-combat-the-coronavirus-2019-ncov,"['state', 'measur', 'canadian', 'ministry', 'health', 'issued', 'press', 'release', 'taking', 'security', 'combat']"
Coronavirus appears in the Balkan region.,Clickbait / disinformation,https://www.poynter.org/?ifcn_misinformation=coronavirus-appears-in-the-balkan-region,"['balkan', 'region', 'appears']"
"Manir Hossain, a 23-year-old man from India’s Tripura, had died in a hospital in Malaysia due to coronavirus.",FALSE,https://www.poynter.org/?ifcn_misinformation=manir-hossain-a-23-year-old-man-from-indias-tripura-had-died-in-a-hospital-in-malaysia-due-to-coronavirus,"['manir', 'hossain', 'man', 'india', 'tripura', 'died', 'malaysia']"
Authors of a tabletop exercise in Oct 2019 predicted that Wuhan coronavirus might kill 65 million people.,False headline,https://www.poynter.org/?ifcn_misinformation=authors-of-a-tabletop-exercise-in-oct-2019-predicted-that-wuhan-coronavirus-might-kill-65-million-people,"['author', 'peopl', 'exercise', 'oct', 'predicted', 'wuhan', 'kill']"
Gates Foundation funded development of coronavirus.,FALSE,https://www.poynter.org/?ifcn_misinformation=gates-foundation-funded-development-of-coronavirus,"['gates', 'foundation', 'funded', 'development']"
Video of Wuhan market where the new coronavirus started to spread.,FALSE,https://www.poynter.org/?ifcn_misinformation=video-of-wuhan-market-where-the-new-coronavirus-started-to-spread,"['wuhan', 'market', 'started', 'spread']"
The Canadian Department of Health issued an emergency notification reccomending that people keep their throats moist to protect from the novel coronavirus.,FALSE,https://www.poynter.org/?ifcn_misinformation=the-canadian-department-of-health-issued-an-emergency-notification-reccomending-that-people-keep-their-throats-moist-to-protect-from-the-novel-coronavirus,"['peopl', 'throat', 'canadian', 'department', 'health', 'issued', 'emergency', 'notification', 'reccomending', 'keep', 'novel']"
Wuhan Corona Virus crosses from the Bat Virus and the Pig Virus?,FALSE,https://www.poynter.org/?ifcn_misinformation=wuhan-corona-virus-crosses-from-the-bat-virus-and-the-pig-virus,"['wuhan', 'virus', 'bat', 'virus', 'pig', 'virus', 'cross']"
Simpsons predicted the coronavirus.,FALSE,https://www.poynter.org/?ifcn_misinformation=simpsons-predicted-the-coronavirus,"['simpson', 'predicted']"
“Tokyo Olympic Games 2020 will be canceled because of coronavirus.”,Misleading,https://www.poynter.org/?ifcn_misinformation=tokyo-olympic-games-2020-will-be-canceled-because-of-coronavirus,"['tokyo', 'olympic', 'games', 'canceled']"
A Parasite Removal Video Shared In Relation With coronavirus,Misleading,https://www.poynter.org/?ifcn_misinformation=a-parasite-removal-video-shared-in-relation-with-coronavirus,"['parasite', 'removal', 'shared', 'relation']"
“Five foods that help you not to get the coronavirus”,FALSE,https://www.poynter.org/?ifcn_misinformation=five-foods-that-help-you-not-to-get-the-coronavirus,"['food', 'help', 'get']"
Coronavirus has killed over 10.000 people,FALSE,https://www.poynter.org/?ifcn_misinformation=coronavirus-has-killed-over-10-000-people,"['peopl', 'killed']"
"A bowl of freshly boiled garlic water can cure the novel coronavirus (2019-nCoV), according to a chain message that was spread on Facebook.",FALSE,https://www.poynter.org/?ifcn_misinformation=a-bowl-of-freshly-boiled-garlic-water-can-cure-the-novel-coronavirus-2019-ncov-according-to-a-chain-message-that-was-spread-on-facebook,"['bowl', 'boiled', 'water', 'cure', 'novel', 'according', 'chain', 'spread', 'facebook']"
