News,Tag,NewsLink
A team from @WorldPopProject has heat mapped the highest risk counties for the #Wuhancoronavirus. “Japan has the second highest country because the Abe administration doesn’t emforce immigration restrictions.”,FALSE,https://www.poynter.org/?ifcn_misinformation=a-team-from-worldpopproject-has-heat-mapped-the-highest-risk-counties-for-the-wuhancoronavirus-japan-has-the-second-highest-country-because-the-abe-administration-doesnt-emforce-immigrati
The Korean Government pay travellers’ medical expense for coronavirus without basis law.,Misleading,https://www.poynter.org/?ifcn_misinformation=the-korean-government-pay-travellers-medical-expense-for-coronavirus-without-basis-law
"Avoid ice-creams, cold drinks, and sweets for 90 days to prevent coronavirus.",FALSE,https://www.poynter.org/?ifcn_misinformation=avoid-ice-creams-cold-drinks-and-sweets-for-90-days-to-prevent-coronavirus
"Two Filipinos ate bat soup in Wuhan, China, the epicenter of the 2019 novel coronavirus (nCoV), as seen in a video uploaded on Facebook.",FALSE,https://www.poynter.org/?ifcn_misinformation=two-filipinos-ate-bat-soup-in-wuhan-china-the-epicenter-of-the-2019-novel-coronavirus-ncov-as-seen-in-a-video-uploaded-on-facebook
“BILL AND MELINDA GATES FOUNDATION &amp; OTHERS PREDICTED UP TO 65 MILLION DEATHS VIA CORONAVIRUS — IN SIMULATION RAN 3 MONTHS AGO!”,FALSE,https://www.poynter.org/?ifcn_misinformation=bill-and-melinda-gates-foundation-others-predicted-up-to-65-million-deaths-via-coronavirus-in-simulation-ran-3-months-ago
"There is an alert of coronavirus in Madrid, Barcelona and Valencia (January 28).",FALSE,https://www.poynter.org/?ifcn_misinformation=there-is-an-alert-of-coronavirus-in-madrid-barcelona-and-valencia-january-28
"Coronavirus in China: 2.8 million infected and 112,000 dead.",FALSE,https://www.poynter.org/?ifcn_misinformation=coronavirus-in-china-2-8-million-infected-and-112000-dead
Says a “Clorox bottle claimed it could kill (the 2019 coronavirus)… before it was developed.”,FALSE,https://www.poynter.org/?ifcn_misinformation=says-a-clorox-bottle-claimed-it-could-kill-the-2019-coronavirus-before-it-was-developed
This video connected with coronavirus shows a wholesale market in China and its low–hygiene environment.,FALSE,https://www.poynter.org/?ifcn_misinformation=this-video-connected-with-coronavirus-shows-a-wholesale-market-in-china-and-its-low-hygiene-environment
Coronavirus was spread via bananas,Conspiracy theory,https://www.poynter.org/?ifcn_misinformation=coronavirus-was-spread-via-bananas
4 people died in Hyderabad (India) due to coronavirus.,FALSE,https://www.poynter.org/?ifcn_misinformation=4-people-died-in-hyderabad-india-due-to-coronavirus
Can garlic cure patients infected with the coronavirus?,FALSE,https://www.poynter.org/?ifcn_misinformation=can-garlic-cure-patients-infected-with-the-coronavirus
Coronavirus patient bites a doctor’s jugular in the USA.,FALSE,https://www.poynter.org/?ifcn_misinformation=coronavirus-patient-bites-a-doctors-jugular-in-the-usa
Grape vinegar is the antidote of the coronavirus.,FALSE,https://www.poynter.org/?ifcn_misinformation=grape-vinegar-is-the-antidote-of-the-coronavirus
"10,000 people have died because of coronavirus in Wuhan.",FALSE,https://www.poynter.org/?ifcn_misinformation=10000-people-have-died-because-of-coronavirus-in-wuhan
KNUST students discover vaccine for coronavirus and cure patient in Cote d’Ivoire.,FALSE,https://www.poynter.org/?ifcn_misinformation=knust-students-discover-vaccine-for-coronavirus-and-cure-patient-in-cote-divoire
Coronavirus firstly appeared in June 2019.,FALSE,https://www.poynter.org/?ifcn_misinformation=coronavirus-firstly-appeared-in-june-2019
"New coronavirus information “15% fatality rate, 83% infection rate” and “the worst in human history”.",FALSE,https://www.poynter.org/?ifcn_misinformation=new-coronavirus-information-15-fatality-rate-83-infection-rate-and-the-worst-in-human-history
Turkish doctor allegedly found coronavirus vaccine.,FALSE,https://www.poynter.org/?ifcn_misinformation=turkish-doctor-allegedly-found-coronavirus-vaccine
The novel coronavirus (2019-nCoV) “will not last long” in the Philippines because of its warm climate.,FALSE,https://www.poynter.org/?ifcn_misinformation=the-novel-coronavirus-2019-ncov-will-not-last-long-in-the-philippines-because-of-its-warm-climate
China earned 20 billion dollars on coronavirus.,Fake,https://www.poynter.org/?ifcn_misinformation=china-earned-20-billion-dollars-on-coronavirus
Says drinking a bleach solution will prevent you from getting the coronavirus.,Pants on Fire!,https://www.poynter.org/?ifcn_misinformation=says-drinking-a-bleach-solution-will-prevent-you-from-getting-the-coronavirus
A FB post giving information and safety precautions about coronaviruses is misleading readers by falsely claiming in its premise that a positive case of the 2019 novel coronavirus was “confirmed” to be found in Cebu province.,Misleading,https://www.poynter.org/?ifcn_misinformation=a-fb-post-giving-information-and-safety-precautions-about-coronaviruses-is-misleading-readers-by-falsely-claiming-in-its-premise-that-a-positive-case-of-the-2019-novel-coronavirus-was-confirm
YouTube channel published a radio-show-style report with false headline saying novel coronavirus is in the Philippines,False headline,https://www.poynter.org/?ifcn_misinformation=youtube-channel-published-a-radio-show-style-report-with-false-headline-saying-novel-coronavirus-is-in-the-philippines
"The video shown shows effects of coronavirus and avoid icecream, cold drinks for 90 days.",Fake,https://www.poynter.org/?ifcn_misinformation=the-video-shown-shows-effects-of-coronavirus-and-avoid-icecream-cold-drinks-for-90-days
Video shows larve extractted from person’s lip is related to coronavirus.,FALSE,https://www.poynter.org/?ifcn_misinformation=video-shows-larve-extractted-from-persons-lip-is-related-to-coronavirus
The coronavirus was created and patented by an American lab two years before this epidemy.,FALSE,https://www.poynter.org/?ifcn_misinformation=the-coronavirus-was-created-and-patented-by-an-american-lab-two-years-before-this-epidemy
Is the Corona Virus Really Relating to Chinese Treatment of Uighur Muslims?,Misleading,https://www.poynter.org/?ifcn_misinformation=is-the-corona-virus-really-relating-to-chinese-treatment-of-uighur-muslims
The Health Authority confirmed 3 cases of coronavirus in the country.,FALSE,https://www.poynter.org/?ifcn_misinformation=the-health-authority-confirmed-3-cases-of-coronavirus-in-the-country
A “Chinese spy team” working in a Canadian government lab sent “pathogens to the Wuhan facility” prior to the coronavirus outbreak.,FALSE,https://www.poynter.org/?ifcn_misinformation=a-chinese-spy-team-working-in-a-canadian-government-lab-sent-pathogens-to-the-wuhan-facility-prior-to-the-coronavirus-outbreak
"“Raúl Rodolfo Abhduz Khan, biochemical engineer from Karmalah Laboratories, is the creator of coronavirus.",FALSE,https://www.poynter.org/?ifcn_misinformation=raul-rodolfo-abhduz-khan-biochemical-engineer-from-karmalah-laboratories-is-the-creator-of-coronavirus
"The Seafood Marked is the source of the novel coronavirus, strange animals and foods were sold there, such as batsoup and snakes.",Unproven,https://www.poynter.org/?ifcn_misinformation=the-seafood-marked-is-the-source-of-the-novel-coronavirus-strange-animals-and-foods-were-sold-there-such-as-batsoup-and-snakes
"According to a news reporting, a doctor in the Wuhan hospital was seen collapsing and later lossing his life as a result of being infected from the coronavirus 2019-nCoV in front of patients and hospital staff.",FALSE,https://www.poynter.org/?ifcn_misinformation=according-to-a-news-reporting-a-doctor-in-the-wuhan-hospital-was-seen-collapsing-and-later-lossing-his-life-as-a-result-of-being-infected-from-the-coronavirus-2019-ncov-in-front-of-patients-and-hospi
"A message saying a “patient tested positive” for the 2019 novel coronavirus (nCoV) at the Makati Medical Center circulated on messaging apps and social media platforms on Monday, January 27.",FALSE,https://www.poynter.org/?ifcn_misinformation=a-message-saying-a-patient-tested-positive-for-the-2019-novel-coronavirus-ncov-at-the-makati-medical-center-circulated-on-messaging-apps-and-social-media-platforms-on-monday-janua
A post says the coronavirus can be slowed or stopped with the “immediate widespread use of high doses of vitamin C.”,FALSE,https://www.poynter.org/?ifcn_misinformation=a-post-says-the-coronavirus-can-be-slowed-or-stopped-with-the-immediate-widespread-use-of-high-doses-of-vitamin-c
Water used in an islamic ablution ritual can kill the novel coronavirus.,FALSE,https://www.poynter.org/?ifcn_misinformation=water-used-in-an-islamic-ablution-ritual-can-kill-the-novel-coronavirus
"156 thousand people died in China due to the coronavirus, 90 thousand in Wuhan itself.",FALSE,https://www.poynter.org/?ifcn_misinformation=156-thousand-people-died-in-china-due-to-the-coronavirus-90-thousand-in-wuhan-itself
A Saudi Arabian study for a MERS vaccine is linked to the outbreak of coronavirus.,FALSE,https://www.poynter.org/?ifcn_misinformation=a-saudi-arabian-study-for-a-mers-vaccine-is-linked-to-the-outbreak-of-coronavirus
"Spreading coronavirus is the interest of the USA, because American laboratories are operating not only around Russia but in the surroundings of Asian countries and in Georgia (Lugar lab)",False connection,https://www.poynter.org/?ifcn_misinformation=spreading-coronavirus-is-the-interest-of-the-usa-because-american-laboratories-are-operating-not-only-around-russia-but-in-the-surroundings-of-asian-countries-and-in-georgia-lugar-lab
"“Coronavirus in China: more than 30 million quarantined, 2.8 million infected; 112,000 dead! People falling on the streets and trains! Supermarkets without food!”",FALSE,https://www.poynter.org/?ifcn_misinformation=coronavirus-in-china-more-than-30-million-quarantined-2-8-million-infected-112000-dead-people-falling-on-the-streets-and-trains-supermarkets-without-food
"Coronavirus killed 112,000 people in China.",FALSE,https://www.poynter.org/?ifcn_misinformation=coronavirus-killed-112000-people-in-china
"“CORONAVIRUS: Reports of 10,000 DEAD in Wuhan, China.”",Pants on Fire!,https://www.poynter.org/?ifcn_misinformation=coronavirus-reports-of-10000-dead-in-wuhan-china-2
"Post claims food products such as rice, fortune cookies, mi goreng noodles, ice tea and “Chinese red bull” are contaminated with coronavirus. Also some areas of Sydney are supposedly identified as contaminated.",FALSE,https://www.poynter.org/?ifcn_misinformation=post-claims-food-products-such-as-rice-fortune-cookies-mi-goreng-noodles-ice-tea-and-chinese-red-bull-are-contaminated-with-coronavirus-also-some-areas-of-sydney-are-supposedly-identified-as-con
"That explosion occured in Wuhan, China, tied to the coronavirus outbreak.",FALSE,https://www.poynter.org/?ifcn_misinformation=that-explosion-occured-in-wuhan-china-tied-to-the-coronavirus-outbreak
BIll Gates contributed to the spread of coronavirus.,Misleading,https://www.poynter.org/?ifcn_misinformation=bill-gates-contributed-to-the-spread-of-coronavirus
Event 201 “gave out stuffed souvenir coronavirus toys” to “commemorate” novel coronavirus outbreak.,Mostly false,https://www.poynter.org/?ifcn_misinformation=event-201-gave-out-stuffed-souvenir-coronavirus-toys-to-commemorate-novel-coronavirus-outbreak
Videos of people infected with coronavirus in China.,Unsustainable,https://www.poynter.org/?ifcn_misinformation=videos-of-people-infected-with-coronavirus-in-china
Coronavirus may have originated in lab linked to China’s biowarfare program.,Manipulation,https://www.poynter.org/?ifcn_misinformation=coronavirus-may-have-originated-in-lab-linked-to-chinas-biowarfare-program
Says China “stole coronavirus from Canada and weaponized it into a Bioweapon.”,FALSE,https://www.poynter.org/?ifcn_misinformation=says-china-stole-coronavirus-from-canada-and-weaponized-it-into-a-bioweapon
"A FB user published a collage of tweets claiming novel coronavirus has reached Cebu province and Boracay Island, which are popular tourists destinations.",FALSE,https://www.poynter.org/?ifcn_misinformation=a-fb-user-published-a-collage-of-tweets-claiming-novel-coronavirus-has-reached-cebu-province-and-boracay-island-which-are-popular-tourists-destinations
Says the coronavirus can be slowed or stopped with the “immediate widespread use of high doses of vitamin C.”,FALSE,https://www.poynter.org/?ifcn_misinformation=says-the-coronavirus-can-be-slowed-or-stopped-with-the-immediate-widespread-use-of-high-doses-of-vitamin-c
“In ‘Resident Evil’ the Umbrella Corporation releases a virus that infects the people of Raccoon City. A biological research lab with the exact same logo as the Umbrella Corporation can be found in the city where the coronavirus outbreak originated.”,FALSE,https://www.poynter.org/?ifcn_misinformation=in-resident-evil-the-umbrella-corporation-releases-a-virus-that-infects-the-people-of-raccoon-city-a-biological-research-lab-with-the-exact-same-logo-as-the-umbrella-corpor
Says the Chinese Communist Party “will finally admit that the real source of the coronavirus is from ‘a lab in Wuhan’ linked to its covert biological weapon programs.”,FALSE,https://www.poynter.org/?ifcn_misinformation=says-the-chinese-communist-party-will-finally-admit-that-the-real-source-of-the-coronavirus-is-from-a-lab-in-wuhan-linked-to-its-covert-biological-weapon-programs
